Timestamp,Statement,Answer
2023-02-06T08:26:10.973Z,What do you want to happen to your email accounts when you die?,Leave it be
2023-02-06T08:26:10.98Z,What do you want to happen to your email accounts when you die?,Leave it be
2023-02-06T08:32:50.53Z,What physical markers do you want established in your honor?,Other
2023-02-06T08:32:50.533Z,What physical markers do you want established in your honor?,Other
2023-02-06T08:39:34.293Z,When did your loved one pass away?,"They haven't yet, I'm just preparing"
2023-02-06T08:39:44.493Z,Were you anticipating this death?,"No, it was unexpected"
2023-02-06T08:39:49.617Z,Are you the executor of your loved one's estate?,No
2023-02-06T08:40:02.41Z,Which best represents your situation?,I am the only primary person dealing with logistics after this loss
2023-02-06T08:40:14.187Z,Which aspects of dealing with a loss are most important to you?,Settling their will/estate
2023-02-06T08:40:14.187Z,Which aspects of dealing with a loss are most important to you?,Funeral arrangements
2023-02-06T08:40:14.187Z,Which aspects of dealing with a loss are most important to you?,Notifying friends and family
2023-02-06T08:40:14.187Z,Which aspects of dealing with a loss are most important to you?,Honoring their legacy
2023-02-06T08:40:14.187Z,Which aspects of dealing with a loss are most important to you?,Managing their finances
2023-02-06T08:40:14.187Z,Which aspects of dealing with a loss are most important to you?,Handling their belongings
2023-02-06T08:40:14.187Z,Which aspects of dealing with a loss are most important to you?,Closing their accounts
2023-02-06T08:40:14.187Z,Which aspects of dealing with a loss are most important to you?,Coping with grief
2023-02-06T08:40:14.187Z,Which aspects of dealing with a loss are most important to you?,Collecting benefits
2023-02-07T14:51:54.64Z,How much have you thought about your end-of-life wishes?,I've started to think about what I want
2023-02-07T14:51:59.937Z,What's motivating you to prepare for end of life?,I want to protect my family financially
2023-02-07T14:52:13.323Z,What could you most use help on right now?,Getting my legal documents in place
2023-02-07T14:52:13.323Z,What could you most use help on right now?,Leaving a legacy
2023-02-07T14:52:13.323Z,What could you most use help on right now?,Sharing my wishes
2023-02-07T14:54:46.373Z,What would you like people to give in your honor?,Donations
2023-02-07T14:54:46.38Z,What would you like people to give in your honor?,Donations
2023-02-07T14:55:01.383Z,Where do you want your funeral to take place?,My favorite bar
2023-02-07T14:55:07.197Z,What do you want the mood to be at your funeral?,Celebratory
2023-02-07T14:55:22.613Z,What do you want to happen to your body after you die?,Green burial
2023-02-07T14:56:04.17Z,What physical markers do you want established in your honor?,Tree
2023-02-07T14:56:18.497Z,Are you an organ donor?,Yes
2023-02-07T14:56:28.087Z,Which healthcare documents do you have?,HIPAA release form
2023-02-07T14:58:23.34Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2023-02-07T14:58:23.347Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2023-02-07T14:59:13.12Z,Do you have life insurance?,Yes
2023-02-07T14:59:13.127Z,Do you have life insurance?,Yes
2023-02-07T14:59:21.53Z,Do you have a power of attorney?,No
2023-02-07T15:00:37.337Z,Do you have any dependents (regardless of age) with special needs?,No
2023-02-07T15:00:42.707Z,Do you have children?,Yes
2023-02-07T15:01:57.4Z,Do you have any pets?,Yes
2023-02-07T15:02:38.16Z,"Would you like to leave specific gifts, property, or items to specific people?",No
2023-02-07T15:02:57.497Z,Who do you want to inherit your property when you pass away? Choose an option below.,"Leave everything to my spouse, else my children* equally"
2023-02-07T15:03:25.873Z,Who would you like to be the digital executor of your will?,My executor for my estate
2023-02-07T15:03:29.807Z,Would you like your digital executor to have access to the contents of your electronic communications?,Yes
2023-02-08T10:52:02.23Z,Do you have any dependents (regardless of age) with special needs?,No
2023-02-08T10:52:22.607Z,Do you have children?,Yes
2023-02-08T10:53:52.22Z,Do you have any pets?,Yes
2023-02-08T10:55:48.08Z,"Would you like to leave specific gifts, property, or items to specific people?",No
2023-02-08T10:56:14.843Z,Who do you want to inherit your property when you pass away? Choose an option below.,Create a custom distribution plan
2023-02-08T11:02:49.717Z,Who would you like to be the digital executor of your will?,My executor for my estate
2023-02-08T11:03:41.06Z,Would you like your digital executor to have access to the contents of your electronic communications?,No
2023-02-08T11:18:26.327Z,How much have you thought about your end-of-life wishes?,I have a solid plan but want to make sure I'm not forgetting anything
2023-02-08T11:18:35.207Z,What's motivating you to prepare for end of life?,I want to prevent family disagreements.
2023-02-08T11:18:47.803Z,What could you most use help on right now?,Health care planning
2023-02-08T11:18:47.803Z,What could you most use help on right now?,Planning my future funeral
2023-02-08T11:18:47.803Z,What could you most use help on right now?,Deciding what to do with my body
2023-02-08T11:18:47.803Z,What could you most use help on right now?,Protecting my pets when I die
2023-02-08T11:22:21.653Z,Where do you want your funeral to take place?,Other
2023-02-08T11:22:21.66Z,Where do you want your funeral to take place?,Other
2023-02-08T11:22:36.807Z,What would you like people to give in your honor?,Flowers
2023-02-08T11:27:48.607Z,What do you want to happen to your body after you die?,Traditional burial
2023-02-08T11:27:48.61Z,What do you want to happen to your body after you die?,Traditional burial
2023-02-08T11:31:54.623Z,What physical markers do you want established in your honor?,Other
2023-02-08T11:31:54.627Z,What physical markers do you want established in your honor?,Other
2023-02-08T11:35:28.713Z,Are you an organ donor?,No
2023-02-08T11:36:45.273Z,Which healthcare documents do you have?,Advance directive or living will
2023-02-08T11:36:45.28Z,Which healthcare documents do you have?,Advance directive or living will
2023-02-08T11:39:28.46Z,What do you want to happen to your email accounts when you die?,Delete it all!
2023-02-08T11:41:34.14Z,Do you have life insurance?,No
2023-02-08T11:41:39.493Z,Do you have a power of attorney?,No
2023-02-08T11:41:56.05Z,Do you have a will and/or trust?,Yes
2023-02-08T11:42:48.633Z,Who should your loved ones reach out to when managing your estate?,Other
2023-02-08T11:42:48.64Z,Who should your loved ones reach out to when managing your estate?,Other
2023-02-09T05:31:41.037Z,How much have you thought about your end-of-life wishes?,I've started to think about what I want
2023-02-09T05:31:50.863Z,What's motivating you to prepare for end of life?,I don't want to burden loved ones
2023-02-09T05:31:50.863Z,What's motivating you to prepare for end of life?,I want to ensure my wishes are honored
2023-02-09T05:31:50.863Z,What's motivating you to prepare for end of life?,I want to prevent family disagreements.
2023-02-09T05:32:06.337Z,What could you most use help on right now?,Health care planning
2023-02-09T05:32:06.337Z,What could you most use help on right now?,Deciding what to do with my body
2023-02-09T05:32:06.337Z,What could you most use help on right now?,Getting my legal documents in place
2023-02-09T05:38:30.367Z,What do you want to happen to your body after you die?,Green burial
2023-02-09T05:38:30.373Z,What do you want to happen to your body after you die?,Green burial
2023-02-09T05:50:09.16Z,What would you like people to give in your honor?,Other
2023-02-09T05:50:09.16Z,What would you like people to give in your honor?,Donations
2023-02-09T05:50:09.167Z,What would you like people to give in your honor?,Other
2023-02-09T05:50:09.167Z,What would you like people to give in your honor?,Donations
2023-02-09T06:01:37.317Z,What details of your funeral are important to you?,Other
2023-02-09T06:01:37.317Z,What details of your funeral are important to you?,Other
2023-02-09T06:01:37.317Z,What details of your funeral are important to you?,Other
2023-02-09T06:01:37.317Z,What details of your funeral are important to you?,Other
2023-02-09T06:01:37.317Z,What details of your funeral are important to you?,Readings
2023-02-09T06:01:37.317Z,What details of your funeral are important to you?,Readings
2023-02-09T06:01:37.317Z,What details of your funeral are important to you?,Music
2023-02-09T06:01:37.317Z,What details of your funeral are important to you?,Music
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Other
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Other
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Other
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Other
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Other
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Other
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Other
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Other
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Other
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Other
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Other
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Other
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Readings
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Readings
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Readings
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Readings
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Readings
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Readings
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Music
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Music
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Music
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Music
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Music
2023-02-09T06:01:37.333Z,What details of your funeral are important to you?,Music
2023-02-09T06:01:37.337Z,What details of your funeral are important to you?,Other
2023-02-09T06:01:37.337Z,What details of your funeral are important to you?,Other
2023-02-09T06:01:37.337Z,What details of your funeral are important to you?,Other
2023-02-09T06:01:37.337Z,What details of your funeral are important to you?,Other
2023-02-09T06:01:37.337Z,What details of your funeral are important to you?,Readings
2023-02-09T06:01:37.337Z,What details of your funeral are important to you?,Readings
2023-02-09T06:01:37.337Z,What details of your funeral are important to you?,Music
